id,name
2,Goldberg
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
EUREX,False,2.0,0.0,True,0.0,,option
EUREX,True,2.0,0.0,True,0.0,ATLN,option
EUREX,True,2.0,0.0,True,0.0,DBK,option
EUREX,True,2.0,0.0,True,0.0,ODAX,option
EUREX,True,2.0,0.0,True,0.0,OESX,option
EUREX,True,2.0,0.0,True,0.0,OGBL,option
EUREX,True,2.0,0.0,True,0.0,OGBM,option
EUREX,True,2.0,0.0,True,0.0,OGBS,option
FORTS,False,2.0,0.0,True,0.0,,option
FORTS,True,2.0,0.0,True,0.0,ED,option
FORTS,True,2.0,0.0,True,0.0,EU,option
FORTS,True,2.0,0.0,True,0.0,RTS,option
FORTS,True,2.0,0.0,True,0.0,SBRF,option
FORTS,True,2.0,0.0,True,0.0,Si,option
ICE,False,2.5,0.0,True,0.0,,option
ICE,True,2.5,0.0,True,0.0,B,option
ICE,True,2.5,0.0,True,0.0,C,option
ICE,True,2.5,0.0,True,0.0,CO,option
ICE,True,2.5,0.0,True,0.0,CT,option
ICE,True,2.5,0.0,True,0.0,DX,option
ICE,True,2.5,0.0,True,0.0,KC,option
ICE,True,2.5,0.0,True,0.0,SO,option
AMEX,False,0.008,0.0,True,0.0,,stock
ASX,False,0.0015,6.0,True,0.0,,stock
BM,False,0.0015,4.0,True,0.0,,stock
EURONEXT,False,0.0015,0.0,True,0.0,,stock
HKEX,False,0.0028,18.0,True,0.0,,stock
LSE,False,0.0015,0.0,True,0.0,,stock
LSEAIM,False,0.0015,0.0,True,0.0,,stock
LSEIOB,False,0.0015,0.0,True,0.0,,stock
MICEX,False,0.0014,0.0,True,0.0,,stock
MIL,False,0.0015,0.0,True,0.0,,stock
NASDAQ,False,0.008,0.0,True,0.0,,stock
NOMX,False,0.0015,50.0,True,0.0,,stock
NYSE,False,0.008,0.0,True,0.0,,stock
OSE,False,0.0015,50.0,True,0.0,,stock
SSE,False,0.0028,15.0,True,0.0,,stock
TMX,False,0.008,0.0,True,0.0,,stock
XETRA,False,0.0015,0.0,True,0.0,,stock
id,name
29,IB Group
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
CBOE,False,1.7,0.0,True,0.0,,calendar_spread
CBOE,True,1.7,0.0,True,0.0,VIX,calendar_spread
CBOT,False,1.7,0.0,True,0.0,,calendar_spread
CBOT,True,1.7,0.0,True,0.0,ZC,calendar_spread
CBOT,True,1.7,0.0,True,0.0,ZM,calendar_spread
CBOT,True,1.7,0.0,True,0.0,ZO,calendar_spread
CBOT,True,1.7,0.0,True,0.0,ZR,calendar_spread
CBOT,True,1.7,0.0,True,0.0,ZS,calendar_spread
CBOT,True,1.7,0.0,True,0.0,ZW,calendar_spread
CME,False,1.7,0.0,True,0.0,,calendar_spread
CME,True,1.7,0.0,True,0.0,6E,calendar_spread
CME,True,1.7,0.0,True,0.0,GE,calendar_spread
CME,True,1.7,0.0,True,0.0,GF,calendar_spread
CME,True,1.7,0.0,True,0.0,LBS,calendar_spread
CME,True,1.7,0.0,True,0.0,LE,calendar_spread
CME,True,1.7,0.0,True,0.0,LH,calendar_spread
COMEX,False,1.7,0.0,True,0.0,,calendar_spread
ICE,False,1.7,0.0,True,0.0,,calendar_spread
ICE,True,1.7,0.0,True,0.0,B,calendar_spread
ICE,True,1.7,0.0,True,0.0,CC,calendar_spread
ICE,True,1.7,0.0,True,0.0,CT,calendar_spread
ICE,True,1.7,0.0,True,0.0,OJ,calendar_spread
ICE,True,1.7,0.0,True,0.0,SB,calendar_spread
ICE,True,1.7,0.0,True,0.0,T,calendar_spread
NYMEX,False,1.7,0.0,True,0.0,,calendar_spread
NYMEX,True,1.7,0.0,True,0.0,CL,calendar_spread
NYMEX,True,1.7,0.0,True,0.0,HO,calendar_spread
NYMEX,True,1.7,0.0,True,0.0,NG,calendar_spread
NYMEX,True,1.7,0.0,True,0.0,PA,calendar_spread
NYMEX,True,1.7,0.0,True,0.0,RB,calendar_spread
CBOE,False,0.85,0.0,True,0.0,,future
CBOT,False,0.85,0.0,True,0.0,,future
CBOT,True,0.85,0.0,True,0.0,AW,future
CBOT,True,0.85,0.0,True,0.0,EH,future
CBOT,True,0.85,0.0,True,0.0,UB,future
CBOT,True,0.85,0.0,True,0.0,YM,future
CBOT,True,0.85,0.0,True,0.0,ZB,future
CBOT,True,0.85,0.0,True,0.0,ZC,future
CBOT,True,0.85,0.0,True,0.0,ZF,future
CBOT,True,0.85,0.0,True,0.0,ZL,future
CBOT,True,0.85,0.0,True,0.0,ZM,future
CBOT,True,0.85,0.0,True,0.0,ZN,future
CBOT,True,0.85,0.0,True,0.0,ZO,future
CBOT,True,0.85,0.0,True,0.0,ZQ,future
CBOT,True,0.85,0.0,True,0.0,ZR,future
CBOT,True,0.85,0.0,True,0.0,ZS,future
CBOT,True,0.85,0.0,True,0.0,ZT,future
CBOT,True,0.85,0.0,True,0.0,ZW,future
CME,False,0.85,0.0,True,0.0,,future
CME,False,0.85,0.0,True,0.0,E7,future
CME,True,0.85,0.0,True,0.0,EMD,future
CME,True,0.85,0.0,True,0.0,ES,future
CME,True,0.85,0.0,True,0.0,GE,future
CME,True,0.85,0.0,True,0.0,GF,future
CME,False,3.4,0.0,True,0.0,GFBF,future
CME,True,0.85,0.0,True,0.0,IBV,future
CME,True,0.85,0.0,True,0.0,LBS,future
CME,True,0.85,0.0,True,0.0,LE,future
CME,False,3.4,0.0,True,0.0,LEBF,future
CME,True,0.85,0.0,True,0.0,LH,future
CME,False,3.4,0.0,True,0.0,LHBF,future
CME,False,0.85,0.0,True,0.0,M6E,future
CME,True,0.85,0.0,True,0.0,MNF,future
CME,False,0.85,0.0,True,0.0,NK,future
CME,False,0.85,0.0,True,0.0,NQ,future
CME,False,0.85,0.0,True,0.0,SP,future
COMEX,False,0.85,0.0,True,0.0,,future
COMEX,True,0.85,0.0,True,0.0,GC,future
COMEX,True,0.85,0.0,True,0.0,GCK,future
COMEX,True,0.85,0.0,True,0.0,HG,future
COMEX,True,0.85,0.0,True,0.0,MGC,future
COMEX,True,0.85,0.0,True,0.0,SI,future
ICE,False,0.85,0.0,True,0.0,,future
ICE,True,0.85,0.0,True,0.0,B,future
ICE,True,0.85,0.0,True,0.0,BM,future
ICE,False,1.7,0.0,True,0.0,B-T,future
ICE,False,0.85,0.0,True,0.0,C,future
ICE,True,0.85,0.0,True,0.0,CC,future
ICE,False,0.85,0.0,True,0.0,CER,future
ICE,True,0.85,0.0,True,0.0,CT,future
ICE,True,0.85,0.0,True,0.0,DX,future
ICE,False,0.85,0.0,True,0.0,EZ,future
ICE,True,0.85,0.0,True,0.0,G,future
ICE,True,0.85,0.0,True,0.0,IS,future
ICE,True,0.85,0.0,True,0.0,KC,future
ICE,True,0.85,0.0,True,0.0,MME,future
ICE,False,0.85,0.0,True,0.0,NBP,future
ICE,True,0.85,0.0,True,0.0,OJ,future
ICE,False,0.85,0.0,True,0.0,R,future
ICE,False,0.85,0.0,True,0.0,RS,future
ICE,True,0.85,0.0,True,0.0,SB,future
ICE,True,0.85,0.0,True,0.0,T,future
ICE,True,0.85,0.0,True,0.0,TF,future
ICE,True,0.85,0.0,True,0.0,TRM,future
ICE,False,0.85,0.0,True,0.0,Y2,future
ICE,True,0.85,0.0,True,0.0,YG,future
ICE,True,0.85,0.0,True,0.0,YI,future
MGEX,False,0.85,0.0,True,0.0,,future
NYMEX,False,0.85,0.0,True,0.0,,future
NYMEX,True,0.85,0.0,True,0.0,BZ,future
NYMEX,True,0.85,0.0,True,0.0,CL,future
NYMEX,True,0.85,0.0,True,0.0,HO,future
NYMEX,True,0.85,0.0,True,0.0,HRC,future
NYMEX,True,0.85,0.0,True,0.0,NG,future
NYMEX,False,3.4,0.0,True,0.0,NGBF,future
NYMEX,True,0.85,0.0,True,0.0,PA,future
NYMEX,True,0.85,0.0,True,0.0,PL,future
NYMEX,True,0.85,0.0,True,0.0,QG,future
NYMEX,True,0.85,0.0,True,0.0,QM,future
NYMEX,True,0.85,0.0,True,0.0,RB,future
NYMEX,False,1.7,0.0,True,0.0,RB-HO,future
,False,0.00002,0.0,True,0.0,,fx_spot
CBOE,False,1.0,0.0,True,0.0,,option
CBOE,True,1.0,0.0,True,0.0,SPX,option
CBOE,True,1.0,0.0,True,0.0,SPXW,option
CBOE,True,1.0,0.0,True,0.0,VIX,option
CBOE,True,1.0,0.0,True,0.0,VXX,option
CBOT,False,0.85,0.0,True,0.0,,option
CBOT,True,0.85,0.0,True,0.0,EYM,option
CBOT,True,0.85,0.0,True,0.0,OUB,option
CBOT,True,0.85,0.0,True,0.0,OYM,option
CBOT,True,0.85,0.0,True,0.0,OZB,option
CBOT,True,0.85,0.0,True,0.0,OZB1,option
CBOT,True,0.85,0.0,True,0.0,OZB2,option
CBOT,True,0.85,0.0,True,0.0,OZB3,option
CBOT,True,0.85,0.0,True,0.0,OZC,option
CBOT,True,0.85,0.0,True,0.0,OZL,option
CBOT,True,0.85,0.0,True,0.0,OZN,option
CBOT,True,0.85,0.0,True,0.0,OZN1,option
CBOT,True,0.85,0.0,True,0.0,OZN2,option
CBOT,True,0.85,0.0,True,0.0,OZN3,option
CBOT,True,0.85,0.0,True,0.0,OZO,option
CBOT,True,0.85,0.0,True,0.0,OZR,option
CBOT,True,0.85,0.0,True,0.0,OZS,option
CBOT,True,0.85,0.0,True,0.0,OZW,option
CBOT,True,0.85,0.0,True,0.0,UB1,option
CBOT,True,0.85,0.0,True,0.0,UB2,option
CBOT,True,0.85,0.0,True,0.0,YM1,option
CBOT,True,0.85,0.0,True,0.0,YM3,option
CBOT,True,0.85,0.0,True,0.0,YM4,option
CME,False,0.85,0.0,True,0.0,,option
CME,False,0.85,0.0,True,0.0,1EU,option
CME,True,1.0,0.0,True,0.0,3EU,option
CME,True,1.0,0.0,True,0.0,4EU,option
CME,True,1.0,0.0,True,0.0,6B,option
CME,True,1.0,0.0,True,0.0,6C,option
CME,True,1.0,0.0,True,0.0,6E,option
CME,True,1.0,0.0,True,0.0,6S,option
CME,True,1.0,0.0,True,0.0,ADU,option
CME,True,1.0,0.0,True,0.0,CAU,option
CME,True,1.0,0.0,True,0.0,CHU,option
CME,True,1.0,0.0,True,0.0,E1C,option
CME,True,1.0,0.0,True,0.0,E4A,option
CME,True,1.0,0.0,True,0.0,E4C,option
CME,True,1.0,0.0,True,0.0,E5A,option
CME,True,1.0,0.0,True,0.0,ES,option
CME,True,1.0,0.0,True,0.0,EUU,option
CME,True,1.0,0.0,True,0.0,EW,option
CME,True,1.0,0.0,True,0.0,EW1,option
CME,True,1.0,0.0,True,0.0,EW2,option
CME,True,1.0,0.0,True,0.0,EW3,option
CME,False,0.85,0.0,True,0.0,EW4,option
CME,True,1.0,0.0,True,0.0,GBU,option
CME,True,1.0,0.0,True,0.0,GE,option
CME,True,1.0,0.0,True,0.0,GE0,option
CME,True,1.0,0.0,True,0.0,GE2,option
CME,True,1.0,0.0,True,0.0,GE3,option
CME,True,1.0,0.0,True,0.0,GF,option
CME,True,1.0,0.0,True,0.0,JPU,option
CME,True,1.0,0.0,True,0.0,LE,option
CME,True,1.0,0.0,True,0.0,NQ,option
CME,True,1.0,0.0,True,0.0,QN1,option
CME,True,1.0,0.0,True,0.0,QN2,option
CME,True,1.0,0.0,True,0.0,QN3,option
CME,True,1.0,0.0,True,0.0,QN4,option
CME,True,1.0,0.0,True,0.0,QNE,option
CME,True,1.0,0.0,True,0.0,RP,option
COMEX,False,0.85,0.0,True,0.0,,option
COMEX,True,0.85,0.0,True,0.0,HXE,option
COMEX,True,0.85,0.0,True,0.0,OG,option
COMEX,True,0.85,0.0,True,0.0,SO,option
ICE,False,0.85,0.0,True,0.0,,option
ICE,True,0.85,0.0,True,0.0,B,option
ICE,True,0.85,0.0,True,0.0,CO,option
ICE,True,0.85,0.0,True,0.0,CT,option
ICE,True,0.85,0.0,True,0.0,DX,option
ICE,True,0.85,0.0,True,0.0,G,option
ICE,True,0.85,0.0,True,0.0,KC,option
ICE,True,0.85,0.0,True,0.0,SO,option
NYMEX,False,0.85,0.0,True,0.0,,option
NYMEX,True,0.85,0.0,True,0.0,LNE,option
NYMEX,True,0.85,0.0,True,0.0,LO,option
NYMEX,True,0.85,0.0,True,0.0,LO1,option
NYMEX,True,0.85,0.0,True,0.0,LO2,option
NYMEX,True,0.85,0.0,True,0.0,LO3,option
NYMEX,True,0.85,0.0,True,0.0,LO4,option
NYMEX,True,0.85,0.0,True,0.0,OH,option
NYMEX,True,0.85,0.0,True,0.0,ON,option
AMEX,False,0.005,0.0,True,0.0,,stock
ARCA,False,0.005,0.0,True,0.0,,stock
NASDAQ,False,0.005,0.0,True,0.0,,stock
NYSE,False,0.005,0.0,True,0.0,,stock
id,name
30,UBG7171
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
EXANTE,False,0.004,0.0,True,0.001,,fund
,False,6.0,0.0,True,15.0,,future
ASX,False,8.1,0.0,True,19.8,,future
CBOE,False,6.0,0.0,True,15.0,,future
CBOT,False,6.0,0.0,True,15.0,,future
CBOT,True,6.0,0.0,True,15.0,UB,future
CBOT,True,6.0,0.0,True,15.0,YM,future
CBOT,True,6.0,0.0,True,15.0,ZB,future
CBOT,True,6.0,0.0,True,15.0,ZF,future
CBOT,True,6.0,0.0,True,15.0,ZL,future
CBOT,True,6.0,0.0,True,15.0,ZM,future
CBOT,True,6.0,0.0,True,15.0,ZN,future
CBOT,True,6.0,0.0,True,15.0,ZQ,future
CBOT,True,6.0,0.0,True,15.0,ZT,future
CME,False,6.0,0.0,True,15.0,,future
CME,True,6.0,0.0,True,15.0,EMD,future
CME,True,6.0,0.0,True,15.0,ES,future
CME,True,6.0,0.0,True,15.0,GE,future
CME,True,6.0,0.0,True,15.0,GF,future
CME,True,6.0,0.0,True,15.0,IBV,future
CME,True,6.0,0.0,True,15.0,LBS,future
CME,True,6.0,0.0,True,15.0,LE,future
CME,True,6.0,0.0,True,15.0,LH,future
CME,True,6.0,0.0,True,15.0,MNF,future
CME,False,6.0,0.0,True,15.0,NK,future
CME,False,6.0,0.0,True,15.0,NQ,future
CME,False,6.0,0.0,True,15.0,SP,future
COMEX,False,6.0,0.0,True,15.0,,future
COMEX,True,6.0,0.0,True,15.0,GCK,future
COMEX,True,6.0,0.0,True,15.0,MGC,future
DGCX,False,6.0,0.0,True,15.0,,future
EUREX,False,6.0,0.0,True,15.0,,future
EUREX,True,6.0,0.0,True,15.0,CONF,future
EUREX,True,6.0,0.0,True,15.0,FBON,future
EUREX,True,6.0,0.0,True,15.0,FBTM,future
EUREX,True,6.0,0.0,True,15.0,FBTP,future
EUREX,True,6.0,0.0,True,15.0,FBTS,future
EUREX,True,6.0,0.0,True,15.0,FDAX,future
EUREX,True,6.0,0.0,True,15.0,FDXM,future
EUREX,True,6.0,0.0,True,15.0,FESU,future
EUREX,True,6.0,0.0,True,15.0,FESX,future
EUREX,True,6.0,0.0,True,15.0,FGBL,future
EUREX,True,6.0,0.0,True,15.0,FGBM,future
EUREX,True,6.0,0.0,True,15.0,FGBS,future
EUREX,True,6.0,0.0,True,15.0,FOAM,future
EUREX,True,6.0,0.0,True,15.0,FOAT,future
EUREX,True,6.0,0.0,True,15.0,FRDX,future
EUREX,True,6.0,0.0,True,15.0,FSMI,future
EUREX,True,6.0,0.0,True,15.0,FSTA,future
EUREX,True,6.0,0.0,True,15.0,FSTE,future
EUREX,True,6.0,0.0,True,15.0,FSTL,future
EUREX,True,6.0,0.0,True,15.0,FSTY,future
EUREX,True,6.0,0.0,True,15.0,FVS,future
EUREX,False,6.0,0.0,True,15.0,FXXP,future
EURONEXT,False,6.0,0.0,True,15.0,,future
EURONEXT,True,6.0,0.0,True,15.0,EBM,future
EURONEXT,True,6.0,0.0,True,15.0,ECO,future
EURONEXT,True,6.0,0.0,True,15.0,EMA,future
EURONEXT,True,6.0,0.0,True,15.0,FCE,future
EURONEXT,True,6.0,0.0,True,15.0,FTI,future
EURONEXT,True,6.0,0.0,True,15.0,MFA,future
EURONEXT,True,6.0,0.0,True,15.0,MFC,future
FORTS,False,360.0,0.0,True,900.0,,future
HKEX,False,47.0,0.0,True,117.0,,future
ICE,False,6.0,0.0,True,15.0,,future
ICE,True,6.0,0.0,True,15.0,B,future
ICE,True,6.0,0.0,True,15.0,BM,future
ICE,False,6.0,0.0,True,15.0,B-T,future
ICE,True,6.0,0.0,True,15.0,C,future
ICE,True,6.0,0.0,True,15.0,CC,future
ICE,True,6.0,0.0,True,15.0,CER,future
ICE,True,6.0,0.0,True,15.0,CT,future
ICE,False,6.0,0.0,True,15.0,DX,future
ICE,False,6.0,0.0,True,15.0,EZ,future
ICE,False,6.0,0.0,True,15.0,G,future
ICE,False,6.0,0.0,True,15.0,IS,future
ICE,False,6.0,0.0,True,15.0,KC,future
ICE,False,6.0,0.0,True,15.0,MME,future
ICE,False,6.0,0.0,True,15.0,NBP,future
ICE,False,6.0,0.0,True,15.0,OJ,future
ICE,False,6.0,0.0,True,15.0,R,future
ICE,False,6.0,0.0,True,15.0,RS,future
ICE,False,6.0,0.0,True,15.0,SB,future
ICE,False,6.0,0.0,True,15.0,T,future
ICE,False,6.0,0.0,True,15.0,TF,future
ICE,False,6.0,0.0,True,15.0,TRM,future
ICE,False,6.0,0.0,True,15.0,TTF,future
ICE,False,6.0,0.0,True,15.0,Y2,future
ICE,False,6.0,0.0,True,15.0,YG,future
ICE,False,6.0,0.0,True,15.0,YI,future
IDEM,False,6.0,0.0,True,15.0,,future
IDEM,True,6.0,0.0,True,15.0,MIB,future
IDEM,True,6.0,0.0,True,15.0,miniMIB,future
LIFFE,False,6.0,0.0,True,15.0,,future
LIFFE,False,6.0,0.0,True,15.0,C,future
LIFFE,False,6.0,0.0,True,15.0,I,future
LIFFE,False,6.0,0.0,True,15.0,L,future
LIFFE,False,6.0,0.0,True,15.0,RC,future
LIFFE,False,6.0,0.0,True,15.0,S,future
LIFFE,False,6.0,0.0,True,15.0,T,future
LIFFE,False,6.0,0.0,True,15.0,W,future
LIFFE,False,6.0,0.0,True,15.0,XZ,future
LIFFE,False,6.0,0.0,True,15.0,Z,future
LME,False,6.0,0.0,True,15.0,,future
LSE,False,6.0,0.0,True,15.0,,future
MEFF,False,6.0,0.0,True,15.0,,future
MEFF,True,6.0,0.0,True,15.0,IBEX35,future
MEFF,True,6.0,0.0,True,15.0,mIBEX35,future
MGEX,False,6.0,0.0,True,15.0,,future
MIL,True,6.0,0.0,True,15.0,,future
MIL,True,6.0,0.0,True,15.0,FTSE,future
NYMEX,True,6.0,0.0,True,15.0,,future
NYMEX,True,6.0,0.0,True,15.0,BZ,future
NYMEX,True,6.0,0.0,True,15.0,HRC,future
NYMEX,True,6.0,0.0,True,15.0,QG,future
NYMEX,True,6.0,0.0,True,15.0,QM,future
OE,False,668.0,0.0,True,1670.0,,future
OE,True,668.0,0.0,True,1670.0,MOTHE,future
SGX,False,6.0,0.0,True,15.0,,future
SGX,True,6.0,0.0,True,15.0,CN,future
SGX,True,6.0,0.0,True,15.0,IN,future
SGX,False,6.0,0.0,True,15.0,NK,future
SGX,True,6.0,0.0,True,15.0,SG,future
SGX,True,6.0,0.0,True,15.0,TF,future
TOCOM,False,668.0,0.0,True,1670.0,,future
,False,0.000015,0.0,True,0.000015,,fx_spot
E5,True,0.000015,0.0,True,0.000015,,fx_spot
MOEX.TOD,True,0.000015,0.0,True,0.000015,,fx_spot
MOEX.TOM,True,0.000015,0.0,True,0.000015,,fx_spot
AMEX,False,0.0487,75.0,True,0.1013,,stock
ARCA,False,0.0487,75.0,True,0.1013,,stock
ASX,False,0.0015,99.0,True,0.003,,stock
ATH,False,0.0015,67.0,True,0.003,,stock
BA,False,0.0015,0.0,True,0.003,,stock
BATS,False,0.0015,0.0,True,0.003,,stock
BIST,False,0.0015,0.0,True,0.003,,stock
BM,False,0.0015,67.0,True,0.003,,stock
BMV,False,0.0015,60.0,True,0.003,,stock
BZ,False,0.0015,0.0,True,0.003,,stock
CYS,False,0.0015,0.0,True,0.003,,stock
EURONEXT,False,0.0015,67.0,True,0.003,,stock
HKEX,False,0.0015,588.0,True,0.003,,stock
HSX,False,0.0015,0.0,True,0.003,,stock
LSE,False,0.0015,59.0,True,0.003,,stock
LSEAIM,False,0.0015,59.0,True,0.003,,stock
LSEIOB,False,0.0015,59.0,True,0.003,,stock
LX,False,0.0015,0.0,True,0.003,,stock
MICEX,False,0.0015,4500.0,True,0.003,,stock
MIL,False,0.0015,67.0,True,0.003,,stock
MSE,False,0.0015,67.0,True,0.003,,stock
NASDAQ,False,0.0487,75.0,True,0.1013,,stock
NOMX,False,0.00075,75.0,True,0.003,,stock
NYSE,False,0.0487,75.0,True,0.1013,,stock
OSE,False,0.0015,675.0,True,0.003,,stock
OTCBB,False,0.15,0.0,True,0.0,,stock
OTCMKTS,False,0.15,0.0,True,0.0,,stock
SA,False,0.0015,0.0,True,0.003,,stock
SB,False,0.0015,654.0,True,0.003,,stock
SET,False,0.0015,0.0,True,0.003,,stock
SGX,False,0.0015,2.5,True,0.003,,stock
SIX,False,0.0015,73.0,True,0.003,,stock
SOMX,False,0.0015,60.0,True,0.003,,stock
SSE,False,0.0015,512.0,True,0.003,,stock
TMX,False,0.0487,100.0,True,0.1013,,stock
TSE,False,0.0015,8340.0,True,0.003,,stock
TWSE,False,0.0015,0.0,True,0.003,,stock
WSE,False,0.0015,67.0,True,0.003,,stock
XETRA,False,0.0015,67.0,True,0.003,,stock
id,name
31,Default and delta with IB rebated
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
CBOE,False,1.7,0.0,True,2.3,,calendar_spread
CBOT,False,1.7,0.0,True,1.3,,calendar_spread
CME,False,1.7,0.0,True,1.3,,calendar_spread
COMEX,False,1.7,0.0,True,1.3,,calendar_spread
ICE,False,1.7,0.0,True,1.3,,calendar_spread
ICE,True,1.7,0.0,True,1.3,CC,calendar_spread
ICE,True,1.7,0.0,True,1.3,CT,calendar_spread
NYMEX,False,1.7,0.0,True,1.3,,calendar_spread
CBOE,False,0.85,0.0,True,0.65,,future
CBOT,False,0.85,0.0,True,0.65,,future
CBOT,True,0.85,0.0,True,0.65,AW,future
CBOT,True,0.85,0.0,True,0.65,UB,future
CBOT,True,0.85,0.0,True,0.65,YM,future
CBOT,True,0.85,0.0,True,0.65,ZB,future
CBOT,True,0.85,0.0,True,0.65,ZF,future
CBOT,True,0.85,0.0,True,0.65,ZN,future
CBOT,True,0.85,0.0,True,0.65,ZQ,future
CBOT,True,0.85,0.0,True,0.65,ZT,future
CME,False,0.85,0.0,True,0.65,,future
CME,False,0.85,0.0,True,0.65,EMD,future
CME,False,0.85,0.0,True,0.65,ES,future
CME,False,0.85,0.0,True,0.65,GE,future
CME,False,0.85,0.0,True,0.65,GF,future
CME,False,0.85,0.0,True,0.65,GFBF,future
CME,False,0.85,0.0,True,0.65,IBV,future
CME,False,0.85,0.0,True,0.65,LBS,future
CME,False,0.85,0.0,True,0.65,LE,future
CME,False,0.85,0.0,True,0.65,LH,future
CME,False,0.85,0.0,True,0.65,MNF,future
CME,False,0.85,0.0,True,0.65,NK,future
CME,False,0.85,0.0,True,0.65,NQ,future
CME,False,0.85,0.0,True,0.65,SP,future
COMEX,False,0.85,0.0,True,0.65,,future
COMEX,True,0.85,0.0,True,0.65,GCK,future
COMEX,True,0.85,0.0,True,0.65,MGC,future
ICE,False,0.85,0.0,True,0.65,,future
ICE,True,0.85,0.0,True,0.65,B,future
ICE,True,0.85,0.0,True,0.65,BM,future
ICE,False,1.7,0.0,True,2.3,B-T,future
ICE,False,0.85,0.0,True,0.65,C,future
ICE,False,0.85,0.0,True,0.65,CC,future
ICE,False,0.85,0.0,True,0.65,CER,future
ICE,False,0.85,0.0,True,0.65,CT,future
ICE,False,0.85,0.0,True,0.65,DX,future
ICE,False,1.5,0.0,True,0.0,EZ,future
ICE,True,0.85,0.0,True,0.65,G,future
ICE,True,0.85,0.0,True,0.65,IS,future
ICE,False,0.85,0.0,True,0.65,KC,future
ICE,True,0.85,0.0,True,0.65,MME,future
ICE,True,0.85,0.0,True,0.65,NBP,future
ICE,True,0.85,0.0,True,0.65,OJ,future
ICE,False,0.85,0.0,True,0.65,R,future
ICE,False,0.85,0.0,True,0.65,RS,future
ICE,False,0.85,0.0,True,0.65,SB,future
ICE,True,0.85,0.0,True,0.65,TF,future
ICE,True,0.85,0.0,True,0.65,TRM,future
ICE,False,0.85,0.0,True,0.65,TTF,future
ICE,False,0.85,0.0,True,0.65,Y2,future
ICE,False,0.85,0.0,True,0.65,YG,future
ICE,False,0.85,0.0,True,0.65,YI,future
NYMEX,False,0.85,0.0,True,0.65,,future
NYMEX,True,0.85,0.0,True,0.65,BZ,future
NYMEX,True,0.85,0.0,True,0.65,HRC,future
NYMEX,True,0.85,0.0,True,0.65,QG,future
NYMEX,True,0.85,0.0,True,0.65,QM,future
NYMEX,False,1.7,0.0,True,2.3,RB-HO,future
,False,0.00002,0.0,True,0.00003,,fx_spot
B,True,0.00002,0.0,True,0.00003,,fx_spot
D,True,0.00002,0.0,True,0.00003,,fx_spot
CBOE,False,1.0,0.0,True,0.5,,option
CBOE,True,1.0,0.0,True,0.5,SPX,option
CBOE,True,1.0,0.0,True,0.5,SPXW,option
CBOE,True,1.0,0.0,True,0.5,SPY,option
CBOE,True,1.0,0.0,True,0.5,VIX,option
CBOE,True,1.0,0.0,True,0.5,VXX,option
CBOT,False,0.85,0.0,True,0.65,,option
CBOT,True,0.85,0.0,True,0.65,EYM,option
CBOT,True,0.85,0.0,True,0.65,OUB,option
CBOT,True,0.85,0.0,True,0.65,OYM,option
CBOT,True,0.85,0.0,True,0.65,OZB,option
CBOT,True,0.85,0.0,True,0.65,OZN,option
CBOT,True,0.85,0.0,True,0.65,YM3,option
CME,False,0.85,0.0,True,0.65,,option
CME,False,0.85,0.0,True,0.65,1EU,option
CME,True,0.85,0.0,True,0.65,E1A,option
CME,True,0.85,0.0,True,0.65,E1C,option
CME,True,0.85,0.0,True,0.65,E2A,option
CME,True,0.85,0.0,True,0.65,E2C,option
CME,True,0.85,0.0,True,0.65,E3C,option
CME,True,0.85,0.0,True,0.65,ES,option
CME,True,0.85,0.0,True,0.65,EW,option
CME,True,0.85,0.0,True,0.65,EW1,option
CME,True,0.85,0.0,True,0.65,EW2,option
CME,True,0.85,0.0,True,0.65,EW3,option
CME,True,0.85,0.0,True,0.65,EW4,option
CME,True,0.85,0.0,True,0.65,GE,option
CME,True,0.85,0.0,True,0.65,GE0,option
CME,True,0.85,0.0,True,0.65,GE2,option
CME,True,0.85,0.0,True,0.65,GE3,option
CME,True,0.85,0.0,True,0.65,GF,option
CME,True,0.85,0.0,True,0.65,LE,option
CME,True,0.85,0.0,True,0.65,NQ,option
CME,True,0.85,0.0,True,0.65,QNE,option
COMEX,False,0.85,0.0,True,0.65,,option
ICE,False,0.85,0.0,True,0.65,,option
ICE,False,0.85,0.0,True,0.65,B,option
ICE,False,0.85,0.0,True,0.65,BLC,option
ICE,False,0.85,0.0,True,0.65,C,option
ICE,False,0.85,0.0,True,0.65,CO,option
ICE,False,0.85,0.0,True,0.65,CT,option
ICE,False,0.85,0.0,True,0.65,KC,option
ICE,False,0.85,0.0,True,0.65,OJ,option
ICE,False,0.85,0.0,True,0.65,SO,option
NYMEX,False,0.85,0.0,True,0.65,,option
AMEX,False,0.005,0.0,True,0.015,,stock
ARCA,False,0.005,0.0,True,0.015,,stock
NASDAQ,False,0.005,0.0,True,0.015,,stock
NYSE,False,0.005,0.0,True,0.015,,stock
id,name
32,CTG commissions
exchange,inherited,internalRate,minimumFee,override,rebateRate,ticker,type
EXANTE,False,0.0058,0.0,True,0.0042,,fund
